"Age.dpc."	"Date"	"Strain"	"Weight"	"Litter"	"Weekday"	"indata"	"age"	"poids"	"portee"	"agerel"	"poidscor"	"agecor"	"agepreditsanscor"	"poidscor2"	"agecor2"	"dev"	"dev.inf"	"dev.sup"
"642"	15.5	"10/23/2014"	"DUHi"	340	"DV"	5	TRUE	15.5	5.82894561761021	"DV"	0.5	5.74477726710509	15.5197427998738	15.6768589812101	5.79275322689301	15.6092990232355	15.6676757066188	15.4366310716162	15.9122862242222
"643"	15.5	"10/23/2014"	"DUHi"	355	"DV"	5	TRUE	15.5	5.87211778947542	"DV"	0.5	5.7879494389703	15.6003318424623	15.7574480237986	5.83592539875821	15.689888065824	15.7482975923344	15.5136369202398	15.996693688906
"644"	15.5	"10/23/2014"	"DUHi"	360	"DV"	5	FALSE	15.5	5.88610403145016	"DV"	0.5	5.80193568094504	15.6264398143677	15.7835559957041	5.84991164073295	15.7159960377294	15.7742989514184	15.539108287812	16.0238102201172
"645"	15.5	"10/23/2014"	"DUHi"	363	"DV"	5	TRUE	15.5	5.89440283426485	"DV"	0.5	5.81023448375973	15.6419311029588	15.7990472842951	5.85821044354765	15.7314873263205	15.78996508446	15.554220264008	16.0401468273054
"646"	15.5	"10/23/2014"	"DUHi"	457	"DV"	5	TRUE	15.5	6.12468339089421	"DV"	0.5	6.04051504038909	16.0717934143439	16.2289095956803	6.088491000177	16.1613496377056	16.2201206450666	15.9610903613559	16.4967749743609
"647"	16	"3/20/2014"	"DUHi"	375	"DO"	5	FALSE	16	5.92692602597041	"DO"	1	5.86412285208822	15.7425239576293	15.8597579867739	5.89992066120107	15.8093473542417	15.8549573321924	15.6089882231731	16.1114755443662
"648"	16	"3/20/2014"	"DUHi"	377	"DO"	5	FALSE	16	5.93224518744801	"DO"	1	5.86944201356582	15.752453180838	15.8696872099826	5.90523982267867	15.8192765774504	15.8649888413393	15.6186315707669	16.1222256188735
"649"	16	"3/20/2014"	"DUHi"	391	"DO"	5	TRUE	16	5.96870755998537	"DO"	1	5.90590438610317	15.8205171110582	15.9377511402028	5.94170219521602	15.8873405076706	15.9327891448163	15.683410589753	16.1945224006579
"650"	16	"3/20/2014"	"DUHi"	398	"DO"	5	FALSE	16	5.98645200528444	"DO"	1	5.92364883140224	15.8536404818809	15.9708745110256	5.95944664051509	15.9204638784934	15.9657027493674	15.7145776553879	16.2294379148634
"651"	16	"3/20/2014"	"DUHi"	424	"DO"	5	TRUE	16	6.04973345523196	"DO"	1	5.98693028134976	15.9717673039644	16.0890013331091	6.02272809046261	16.0385907005769	16.0835963305044	15.8266934353817	16.3537356212069
"652"	16	"3/20/2014"	"DUHi"	452	"DO"	5	TRUE	16	6.11368217983223	"DO"	1	6.05087900595004	16.0911397206772	16.2083737498218	6.08667681506289	16.1579631172896	16.2029461063521	15.9396711623868	16.4803038472565
"653"	16	"3/20/2014"	"DUHi"	455	"DO"	5	TRUE	16	6.12029741895095	"DO"	1	6.05749424506875	16.1034883184901	16.2207223476347	6.09329205418161	16.1703117151025	16.2152278327364	15.9511784429863	16.4936646315148
"654"	16	"3/20/2014"	"DUHi"	476	"DO"	5	TRUE	16	6.16541785423142	"DO"	1	6.10261468034922	16.1877141640598	16.3049481932044	6.13841248946208	16.2545375606722	16.2992855670838	16.0294011700407	16.5832477785533
"655"	16	"3/20/2014"	"DUHi"	481	"DO"	5	TRUE	16	6.17586727010576	"DO"	1	6.11306409622357	16.2072199796011	16.3244540087457	6.14886190533642	16.2740433762135	16.3186555872665	16.0474489667876	16.6038658253826
"656"	16	"3/20/2014"	"DUHi"	516	"DO"	5	FALSE	16	6.24610676548156	"DO"	1	6.18330359159937	16.3383353124573	16.4555693416019	6.21910140071222	16.4051587090697	16.4496168270495	16.1700825387865	16.74535913577
"657"	16.5	"9/25/2014"	"DUHi"	246	"DW"	5	TRUE	16.5	5.50533153593236	"DW"	1.5	6.03762547290469	16.0663994888822	15.0727719528349	5.73421792883046	15.5000317933352	15.1290155317227	14.8982799537425	15.3580779338528
"658"	16.5	"9/25/2014"	"DUHi"	271	"DW"	5	TRUE	16.5	5.6021188208797	"DW"	1.5	6.13441275785203	16.247071303425	15.2534437673777	5.8310052137778	15.6807036078781	15.3088827530566	15.0768408790229	15.5418922172711
"659"	16.5	"9/25/2014"	"DUHi"	328	"DW"	5	FALSE	16.5	5.79301360838414	"DW"	1.5	6.32530754535647	16.6034126106945	15.6097850746472	6.02190000128225	16.0370449151475	15.6645747814585	15.422173928383	15.9098706613306
"660"	17	"10/21/2015"	"DUHi"	433	"DAE"	4	FALSE	17	6.07073772800249	"DAE"	2	6.23529524829614	16.4353875953228	16.1282097898466	6.14149746172876	16.2602962462014	16.1444127996841	15.8886952678213	16.4133269149238
"661"	17	"10/21/2015"	"DUHi"	490	"DAE"	4	FALSE	17	6.19440539110467	"DAE"	2	6.35896291139832	16.6662367311891	16.359058925713	6.26516512483094	16.4911453820677	16.3748741859229	16.1050930822772	16.6597021903121
"662"	17	"10/21/2015"	"DUHi"	690	"DAE"	4	FALSE	17	6.5366915975913	"DAE"	2	6.70124911788496	17.3051788200448	16.9980010145686	6.60745133131757	17.1300874709234	17.0125681863715	16.6956551670906	17.3503515843433
"663"	17	"10/21/2015"	"DUHi"	731	"DAE"	4	FALSE	17	6.59441345974978	"DAE"	2	6.75897098004343	17.4129276176336	17.1057498121574	6.66517319347605	17.2378362685122	17.1202564688098	16.7939259123839	17.4681632641115
"664"	17.5	"11/30/2015"	"DUHi"	695	"DAG"	2	FALSE	17.5	6.54391184556479	"DAG"	2.5	6.55690992829575	17.0357423614551	17.0114789760956	6.5495010211391	17.0219122318002	17.0123191259473	16.6939795453459	17.346400173435
"665"	17.5	"11/30/2015"	"DUHi"	757	"DAG"	2	FALSE	17.5	6.62936325343745	"DAG"	2.5	6.64236133616841	17.1952536125868	17.1709902272273	6.63495242901176	17.1814234829319	17.1716909086284	16.8407224553611	17.5199843926637
"666"	17.5	"11/30/2015"	"DUHi"	832	"DAG"	2	FALSE	17.5	6.72383244082121	"DAG"	2.5	6.73683052355217	17.3715982586041	17.3473348732445	6.72942161639552	17.3577681289491	17.3475285458342	17.0024062939578	17.7128860149045
"667"	17.5	"11/30/2015"	"DUHi"	858	"DAG"	2	FALSE	17.5	6.75460409948796	"DAG"	2.5	6.76760218221892	17.4290393926419	17.4047760072823	6.76019327506228	17.4152092629869	17.4050702060733	17.0550284577361	17.7760834932143
"668"	17.5	"11/30/2015"	"DUHi"	873	"DAG"	2	FALSE	17.5	6.7719355558396	"DAG"	2.5	6.78493363857056	17.4613918413073	17.4371284559477	6.77752473141391	17.4475617116523	17.4374150766065	17.0844408681376	17.8112783272864
"669"	17.5	"11/30/2015"	"DUHi"	881	"DAG"	2	FALSE	17.5	6.78105762593618	"DAG"	2.5	6.79405570866714	17.4784199143401	17.4541565289806	6.78664680151049	17.4645897846852	17.4544028681698	17.1000203475049	17.8301825382851
"670"	17.5	"11/30/2015"	"DUHi"	917	"DAG"	2	FALSE	17.5	6.82110747225646	"DAG"	2.5	6.83410555498743	17.5531805444248	17.5289171590652	6.82669664783078	17.5393504147698	17.5293809436373	17.1674702347529	17.9131830150101
"671"	17.5	"11/30/2015"	"DUHi"	941	"DAG"	2	FALSE	17.5	6.84694313958538	"DAG"	2.5	6.85994122231634	17.6014077149543	17.5771443295947	6.85253231515969	17.5875775852993	17.5775500467155	17.2107628932449	17.9660429475146
"672"	17.5	"11/30/2015"	"DUHi"	987	"DAG"	2	FALSE	17.5	6.89467003943348	"DAG"	2.5	6.90766812216444	17.690499020726	17.6662356353665	6.90025921500779	17.6766688910711	17.6667914026474	17.2928895882942	18.0641078506717
"673"	17.5	"11/30/2015"	"DUHi"	1042	"DAG"	2	FALSE	17.5	6.94889722231331	"DAG"	2.5	6.96189530504427	17.7917243369829	17.7674609516234	6.95448639788763	17.777894207328	17.7682308616042	17.3842986677993	18.1747257975615
"674"	17.5	"11/30/2015"	"DUHi"	1091	"DAG"	2	FALSE	17.5	6.99484998583307	"DAG"	2.5	7.00784806856403	17.877503880989	17.8532404956295	7.00043916140738	17.8636737513341	17.8540482236439	17.4615780387147	18.2687634722359
"675"	18.5	"10/13/2014"	"DUHi"	1029	"DT2"	2	FALSE	18.5	6.93634273583405	"DT2"	3.5	7.11288180937876	18.0735692686228	17.7440256227566	7.01225453745827	17.8857293904791	17.7583033335687	17.3733552045431	18.1635432160246
"676"	18.5	"10/13/2014"	"DUHi"	1081	"DT2"	2	FALSE	18.5	6.98564181763921	"DT2"	3.5	7.16218089118392	18.1655953500433	17.8360517041771	7.06155361926343	17.9777554718996	17.8506764705229	17.4572699918356	18.2651838937236
"677"	18.5	"10/13/2014"	"DUHi"	1233	"DT2"	2	FALSE	18.5	7.11720550316434	"DT2"	3.5	7.29374457670905	18.4111839085476	18.0816402626815	7.19311730478857	18.2233440304039	18.0963272031965	17.6804029653981	18.5352684865027
"678"	18.5	"10/13/2014"	"DUHi"	1253	"DT2"	2	FALSE	18.5	7.13329595489607	"DT2"	3.5	7.30983502844078	18.4412197868427	18.1116761409765	7.20920775652029	18.253379908699	18.1262867484719	17.7079411980441	18.5682645483131
"679"	18.5	"10/13/2014"	"DUHi"	1285	"DT2"	2	FALSE	18.5	7.15851399732932	"DT2"	3.5	7.33505307087403	18.4882940434262	18.15875039756	7.23442579895354	18.3004541652825	18.1734428530019	17.7509144991678	18.6205043596463
"680"	18.5	"10/13/2014"	"DUHi"	1338	"DT2"	2	FALSE	18.5	7.19893124068817	"DT2"	3.5	7.37547031423288	18.5637404897278	18.2341968438617	7.2748430423124	18.3759006115841	18.248564917568	17.8190212775593	18.7031252915271
"681"	18.5	"10/13/2014"	"DUHi"	1428	"DT2"	2	FALSE	18.5	7.26403014289953	"DT2"	3.5	7.44056921644424	18.6852599309816	18.3557162851155	7.33994194452375	18.4974200528379	18.3698876821934	17.9278766117814	18.8385864697009
"682"	18.5	"10/13/2014"	"DUHi"	1436	"DT2"	2	FALSE	18.5	7.26961674960817	"DT2"	3.5	7.44615582315288	18.6956883914115	18.3661447455454	7.34552855123239	18.5078485132678	18.3802332843665	17.9372944901659	18.8499783437277
"683"	18.5	"10/13/2014"	"DUHi"	1504	"DT2"	2	FALSE	18.5	7.31588350450979	"DT2"	3.5	7.49242257805449	18.7820540598527	18.4525104139865	7.39179530613401	18.594214181709	18.4663051356426	18.015385982165	18.9458687374097
